;PrevNode,New_Node,Type
     12202,     12202,Highway
     12203,     12203,Highway
     12204,     12204,Highway
     12205,     12205,Highway
     12206,     12206,Highway
     12207,     12207,Highway
     12208,     12208,Highway
     12209,     12209,Highway
     12210,     12210,Highway
     12211,     12211,Highway
     12212,     12212,Highway
     12213,     12213,Highway
     12214,     12214,Highway
     12215,     12215,Highway
     12216,     12216,Highway
     12217,     12217,Highway
     12218,     12218,Highway
     12219,     12219,Highway
     12220,     12220,Highway
     12221,     12221,Highway
     12222,     12222,Highway
     12223,     12223,Highway
     12224,     12224,Highway
     12225,     12225,Highway
     12226,     12226,Highway
     12227,     12227,Highway
     12228,     12228,Highway
     12229,     12229,Highway
     12230,     12230,Highway
     12231,     12231,Highway
     12232,     12232,Highway
     12233,     12233,Highway
     12234,     12234,Highway
     12235,     12235,Highway
     12236,     12236,Highway
     12237,     12237,Highway
     12238,     12238,Highway
     12239,     12239,Highway
     12240,     12240,Highway
     12241,     12241,Highway
     12242,     12242,Highway
     12243,     12243,Highway
     12244,     12244,Highway
     12245,     12245,Highway
     12246,     12246,Highway
     12247,     12247,Highway
     12248,     12248,Highway
     12249,     12249,Highway
     12250,     12250,Highway
     12251,     12251,Highway
     12252,     12252,Highway
     12253,     12253,Highway
     12254,     12254,Highway
     12255,     12255,Highway
     12256,     12256,Highway
     12257,     12257,Highway
     12258,     12258,Highway
     12259,     12259,Highway
     12260,     12260,Highway
     12261,     12261,Highway
     12262,     12262,Highway
     12263,     12263,Highway
     12264,     12264,Highway
     12265,     12265,Highway
     12266,     12266,Highway
     12267,     12267,Highway
     12268,     12268,Highway
     12269,     12269,Highway
     12270,     12270,Highway
     12271,     12271,Highway
     12272,     12272,Highway
     12273,     12273,Highway
     12274,     12274,Highway
     12275,     12275,Highway
     12276,     12276,Highway
     12277,     12277,Highway
     12278,     12278,Highway
     12279,     12279,Highway
     12280,     12280,Highway
     12281,     12281,Highway
     12282,     12282,Highway
     12283,     12283,Highway
     12284,     12284,Highway
     12285,     12285,Highway
     12286,     12286,Highway
     12287,     12287,Highway
     12288,     12288,Highway
     12289,     12289,Highway
     12290,     12290,Highway
     12291,     12291,Highway
     12292,     12292,Highway
     12293,     12293,Highway
     12294,     12294,Highway
     12295,     12295,Highway
     12296,     12296,Highway
     12297,     12297,Highway
     12298,     12298,Highway
     12299,     12299,Highway
     12300,     12300,Highway
     12301,     12301,Highway
     12302,     12302,Highway
     12303,     12303,Highway
     12304,     12304,Highway
     12305,     12305,Highway
     12306,     12306,Highway
     12307,     12307,Highway
     12308,     12308,Highway
     12309,     12309,Highway
     12310,     12310,Highway
     12311,     12311,Highway
     12312,     12312,Highway
     12313,     12313,Highway
     12314,     12314,Highway
     12315,     12315,Highway
     12316,     12316,Highway
     12317,     12317,Highway
     12318,     12318,Highway
     12319,     12319,Highway
     12320,     12320,Highway
     12321,     12321,Highway
     12322,     12322,Highway
     12323,     12323,Highway
     12324,     12324,Highway
     12325,     12325,Highway
     12326,     12326,Highway
     12327,     12327,Highway
     12328,     12328,Highway
     12329,     12329,Highway
     12330,     12330,Highway
     12331,     12331,Highway
     12332,     12332,Highway
     12333,     12333,Highway
     12334,     12334,Highway
     12335,     12335,Highway
     12336,     12336,Highway
     12337,     12337,Highway
     12338,     12338,Highway
     12339,     12339,Highway
     12340,     12340,Highway
     12341,     12341,Highway
     12342,     12342,Highway
     12343,     12343,Highway
     12344,     12344,Highway
     12345,     12345,Highway
     12346,     12346,Highway
     12347,     12347,Highway
     12348,     12348,Highway
     12349,     12349,Highway
     12350,     12350,Highway
     12351,     12351,Highway
     12352,     12352,Highway
     12353,     12353,Highway
     12354,     12354,Highway
     12355,     12355,Highway
     12356,     12356,Highway
     12357,     12357,Highway
     12358,     12358,Highway
     12359,     12359,Highway
     12360,     12360,Highway
     12361,     12361,Highway
     12362,     12362,Highway
     12363,     12363,Highway
     12364,     12364,Highway
     12365,     12365,Highway
     12366,     12366,Highway
     12367,     12367,Highway
     12368,     12368,Highway
     12369,     12369,Highway
     12370,     12370,Highway
     12371,     12371,Highway
     12372,     12372,Highway
     12373,     12373,Highway
     12374,     12374,Highway
     12375,     12375,Highway
     12376,     12376,Highway
     12377,     12377,Highway
     12378,     12378,Highway
     12379,     12379,Highway
     12380,     12380,Highway
     12381,     12381,Highway
     12382,     12382,Highway
     12383,     12383,Highway
     12384,     12384,Highway
     12385,     12385,Highway
     12386,     12386,Highway
     12387,     12387,Highway
     12388,     12388,Highway
     12389,     12389,Highway
     12390,     12390,Highway
     12391,     12391,Highway
     12392,     12392,Highway
     12393,     12393,Highway
     12394,     12394,Highway
     12395,     12395,Highway
     12396,     12396,Highway
     12397,     12397,Highway
     12398,     12398,Highway
     12399,     12399,Highway
     12400,     12400,Highway
     12401,     12401,Highway
     12402,     12402,Highway
     12403,     12403,Highway
     12404,     12404,Highway
     12405,     12405,Highway
     12406,     12406,Highway
     12407,     12407,Highway
     12408,     12408,Highway
     12409,     12409,Highway
     12410,     12410,Highway
     12411,     12411,Highway
     12412,     12412,Highway
     12413,     12413,Highway
     12414,     12414,Highway
     12415,     12415,Highway
     12416,     12416,Highway
     12417,     12417,Highway
     12418,     12418,Highway
     12419,     12419,Highway
     12420,     12420,Highway
     12421,     12421,Highway
     12422,     12422,Highway
     12423,     12423,Highway
     12424,     12424,Highway
     12425,     12425,Highway
     12426,     12426,Highway
     12427,     12427,Highway
     12428,     12428,Highway
     12429,     12429,Highway
     12430,     12430,Highway
     12431,     12431,Highway
     12432,     12432,Highway
     12433,     12433,Highway
     12434,     12434,Highway
     12435,     12435,Highway
     12436,     12436,Highway
     12437,     12437,Highway
     12438,     12438,Highway
     12439,     12439,Highway
     12440,     12440,Highway
     12441,     12441,Highway
     12442,     12442,Highway
     12443,     12443,Highway
     12444,     12444,Highway
     12445,     12445,Highway
     12446,     12446,Highway
     12447,     12447,Highway
     12448,     12448,Highway
     12449,     12449,Highway
     12450,     12450,Highway
     12451,     12451,Highway
     12452,     12452,Highway
     12453,     12453,Highway
     12454,     12454,Highway
     12455,     12455,Highway
     12456,     12456,Highway
     12457,     12457,Highway
     12458,     12458,Highway
     12459,     12459,Highway
     12460,     12460,Highway
     12461,     12461,Highway
     12462,     12462,Highway
     12463,     12463,Highway
     12464,     12464,Highway
     12465,     12465,Highway
     12466,     12466,Highway
     12467,     12467,Highway
     12468,     12468,Highway
     12469,     12469,Highway
     12470,     12470,Highway
     12471,     12471,Highway
     12472,     12472,Highway
     12473,     12473,Highway
     12474,     12474,Highway
     12475,     12475,Highway
     12476,     12476,Highway
     12477,     12477,Highway
     12478,     12478,Highway
     12479,     12479,Highway
     12480,     12480,Highway
     12481,     12481,Highway
     12482,     12482,Highway
     12483,     12483,Highway
     12484,     12484,Highway
     12485,     12485,Highway
     12486,     12486,Highway
     12487,     12487,Highway
     12488,     12488,Highway
     12489,     12489,Highway
     12490,     12490,Highway
     12491,     12491,Highway
     12492,     12492,Highway
     12493,     12493,Highway
     12494,     12494,Highway
     12495,     12495,Highway
     12496,     12496,Highway
     12497,     12497,Highway
     12498,     12498,Highway
     12499,     12499,Highway
     12500,     12500,Highway
     12501,     12501,Highway
     12502,     12502,Highway
     12503,     12503,Highway
     12504,     12504,Highway
     12505,     12505,Highway
     12506,     12506,Highway
     12507,     12507,Highway
     12508,     12508,Highway
     12509,     12509,Highway
     12510,     12510,Highway
     12511,     12511,Highway
     12512,     12512,Highway
     12513,     12513,Highway
     12514,     12514,Highway
     12515,     12515,Highway
     12516,     12516,Highway
     12517,     12517,Highway
     12518,     12518,Highway
     12519,     12519,Highway
     12520,     12520,Highway
     12521,     12521,Highway
     12522,     12522,Highway
     12523,     12523,Highway
     12524,     12524,Highway
     12525,     12525,Highway
     12526,     12526,Highway
     12527,     12527,Highway
     12528,     12528,Highway
     12529,     12529,Highway
     12530,     12530,Highway
     12531,     12531,Highway
     12532,     12532,Highway
     12533,     12533,Highway
     12534,     12534,Highway
     12535,     12535,Highway
     12536,     12536,Highway
