;New_Node,PrevNode,Type,Source
     17513,     31539,Highway,USTM
     17514,     31540,Highway,USTM
     17515,     31541,Highway,USTM
     17516,     31542,Highway,USTM
     17517,     31543,Highway,USTM
     17518,     31544,Highway,USTM
     17519,     31545,Highway,USTM
     17520,     31546,Highway,USTM
     17521,     31547,Highway,USTM
     17522,     31548,Highway,USTM
     17523,     31549,Highway,USTM
     17524,     31550,Highway,USTM
     17525,     31551,Highway,USTM
     17526,     31552,Highway,USTM
     17527,     31553,Highway,USTM
     17528,     31554,Highway,USTM
     17529,     31555,Highway,USTM
     17530,     31556,Highway,USTM
     17531,     31557,Highway,USTM
     17532,     31558,Highway,USTM
     17533,     31559,Highway,USTM
     17534,     31560,Highway,USTM
     17535,     31561,Highway,USTM
     17536,     31562,Highway,USTM
     17537,     31563,Highway,USTM
     17538,     31564,Highway,USTM
     17539,     31565,Highway,USTM
     17540,     31566,Highway,USTM
     17541,     31567,Highway,USTM
     17542,     31568,Highway,USTM
     17543,     31569,Highway,USTM
     17544,     31570,Highway,USTM
     17545,     31571,Highway,USTM
     17546,     31572,Highway,USTM
     17547,     31573,Highway,USTM
     17548,     31574,Highway,USTM
     17549,     31575,Highway,USTM
     17550,     31576,Highway,USTM
     17551,     31577,Highway,USTM
     17552,     31578,Highway,USTM
     17553,     31579,Highway,USTM
     17554,     31580,Highway,USTM
     17555,     31581,Highway,USTM
     17556,     31582,Highway,USTM
     17557,     31583,Highway,USTM
     17558,     31584,Highway,USTM
     17559,     31585,Highway,USTM
     17560,     31586,Highway,USTM
     17561,     31587,Highway,USTM
     17562,     31588,Highway,USTM
     17563,     31589,Highway,USTM
     17564,     31590,Highway,USTM
     17565,     31591,Highway,USTM
     17566,     31592,Highway,USTM
     17567,     31593,Highway,USTM
     17568,     31594,Highway,USTM
     17569,     31595,Highway,USTM
     17570,     31596,Highway,USTM
     17571,     31597,Highway,USTM
     17572,     31598,Highway,USTM
     17573,     31599,Highway,USTM
     17574,     31600,Highway,USTM
     17575,     31601,Highway,USTM
     17576,     31602,Highway,USTM
     17577,     31603,Highway,USTM
     17578,     31604,Highway,USTM
     17579,     31605,Highway,USTM
     17580,     31606,Highway,USTM
     17581,     31607,Highway,USTM
     17582,     31608,Highway,USTM
     17583,     31609,Highway,USTM
     17584,     31610,Highway,USTM
     17585,     31611,Highway,USTM
     17586,     31612,Highway,USTM
     17587,     31613,Highway,USTM
     17588,     31614,Highway,USTM
     17589,     31615,Highway,USTM
     17590,     31616,Highway,USTM
     17591,     31617,Highway,USTM
     17592,     31618,Highway,USTM
     17593,     31619,Highway,USTM
     17594,     31620,Highway,USTM
     17595,     31621,Highway,USTM
     17596,     31622,Highway,USTM
     17597,     31623,Highway,USTM
     17598,     31624,Highway,USTM
     17599,     31625,Highway,USTM
     17600,     31626,Highway,USTM
     17601,     31627,Highway,USTM
     17602,     31628,Highway,USTM
     17603,     31629,Highway,USTM
     17604,     31630,Highway,USTM
     17605,     31631,Highway,USTM
     17606,     31632,Highway,USTM
     17607,     31633,Highway,USTM
     17608,     31634,Highway,USTM
     17609,     31635,Highway,USTM
     17610,     31636,Highway,USTM
     17611,     31637,Highway,USTM
     17612,     31638,Highway,USTM
     17613,     31639,Highway,USTM
     17614,     31640,Highway,USTM
     17615,     31641,Highway,USTM
     17616,     31642,Highway,USTM
     17617,     31643,Highway,USTM
     17618,     31644,Highway,USTM
     17619,     31645,Highway,USTM
     17620,     31646,Highway,USTM
     17621,     31647,Highway,USTM
     17622,     31648,Highway,USTM
     17623,     31649,Highway,USTM
     17624,     31650,Highway,USTM
     17625,     31651,Highway,USTM
     17626,     31652,Highway,USTM
     17627,     31653,Highway,USTM
     17628,     31654,Highway,USTM
     17629,     31655,Highway,USTM
     17630,     31656,Highway,USTM
     17631,     31657,Highway,USTM
     17632,     31658,Highway,USTM
     17633,     31659,Highway,USTM
     17634,     31660,Highway,USTM
     17635,     31661,Highway,USTM
     17636,     31662,Highway,USTM
     17637,     31663,Highway,USTM
     17638,     31664,Highway,USTM
     17639,     31665,Highway,USTM
     17640,     31666,Highway,USTM
     17641,     31667,Highway,USTM
     17642,     31668,Highway,USTM
     17643,     31669,Highway,USTM
     17644,     31670,Highway,USTM
     17645,     31671,Highway,USTM
     17646,     31672,Highway,USTM
     17647,     31673,Highway,USTM
     17648,     31674,Highway,USTM
     17649,     31675,Highway,USTM
     17650,     31676,Highway,USTM
     17651,     31677,Highway,USTM
     17652,     31678,Highway,USTM
     17653,     31679,Highway,USTM
     17654,     31680,Highway,USTM
     17655,     31681,Highway,USTM
     17656,     31682,Highway,USTM
     17657,     31683,Highway,USTM
     17658,     31684,Highway,USTM
     17659,     31685,Highway,USTM
     17660,     31686,Highway,USTM
     17661,     31687,Highway,USTM
     17662,     31688,Highway,USTM
     17663,     31689,Highway,USTM
     17664,     31690,Highway,USTM
     17665,     31691,Highway,USTM
     17666,     31692,Highway,USTM
     17667,     31693,Highway,USTM
     17668,     31694,Highway,USTM
     17669,     31695,Highway,USTM
     17670,     31696,Highway,USTM
     17671,     31697,Highway,USTM
     17672,     31698,Highway,USTM
     17673,     31699,Highway,USTM
     17674,     31700,Highway,USTM
     17675,     31701,Highway,USTM
     17676,     31702,Highway,USTM
     17677,     31703,Highway,USTM
     17678,     31704,Highway,USTM
     17679,     31705,Highway,USTM
     17680,     31706,Highway,USTM
     17681,     31707,Highway,USTM
     17682,     31708,Highway,USTM
     17683,     31709,Highway,USTM
     17684,     31710,Highway,USTM
     17685,     31711,Highway,USTM
     17686,     31712,Highway,USTM
     17687,     31713,Highway,USTM
     17688,     31714,Highway,USTM
     17689,     31715,Highway,USTM
     17690,     31716,Highway,USTM
     17691,     31717,Highway,USTM
     17692,     31718,Highway,USTM
     17693,     31719,Highway,USTM
     17694,     31720,Highway,USTM
     17695,     31721,Highway,USTM
     17696,     31722,Highway,USTM
     17697,     31723,Highway,USTM
     17698,     31724,Highway,USTM
     17699,     31725,Highway,USTM
     17700,     31726,Highway,USTM
     17701,     31727,Highway,USTM
     17702,     31728,Highway,USTM
     17703,     31729,Highway,USTM
     17704,     31730,Highway,USTM
     17705,     31731,Highway,USTM
     17706,     31732,Highway,USTM
     17707,     31733,Highway,USTM
     17708,     31734,Highway,USTM
     17709,     31735,Highway,USTM
     17710,     31736,Highway,USTM
     17711,     31737,Highway,USTM
     17712,     31738,Highway,USTM
     17713,     31739,Highway,USTM
     17714,     31740,Highway,USTM
     17715,     31741,Highway,USTM
     17716,     31742,Highway,USTM
     17717,     31743,Highway,USTM
     17718,     31744,Highway,USTM
     17719,     31745,Highway,USTM
     17720,     31746,Highway,USTM
     17721,     31747,Highway,USTM
     17722,     31748,Highway,USTM
     17723,     31749,Highway,USTM
     17724,     31750,Highway,USTM
     17725,     31751,Highway,USTM
     17726,     31752,Highway,USTM
     17727,     31753,Highway,USTM
     17728,     31754,Highway,USTM
     17729,     31755,Highway,USTM
     17730,     31756,Highway,USTM
     17731,     31757,Highway,USTM
     17732,     31758,Highway,USTM
     17733,     31759,Highway,USTM
     17734,     31760,Highway,USTM
     17735,     31761,Highway,USTM
     17736,     31762,Highway,USTM
     17737,     31763,Highway,USTM
     17738,     31764,Highway,USTM
     17739,     31765,Highway,USTM
     17740,     31766,Highway,USTM
     17741,     31767,Highway,USTM
     17742,     31768,Highway,USTM
     17743,     31769,Highway,USTM
     17744,     31770,Highway,USTM
     17745,     31771,Highway,USTM
     17746,     31772,Highway,USTM
     17747,     31773,Highway,USTM
     17748,     31774,Highway,USTM
     17749,     31775,Highway,USTM
     17750,     31776,Highway,USTM
     17751,     31777,Highway,USTM
     17752,     31778,Highway,USTM
     17753,     31779,Highway,USTM
     17754,     31780,Highway,USTM
     17755,     31781,Highway,USTM
     17756,     31782,Highway,USTM
     17757,     31783,Highway,USTM
     17758,     31784,Highway,USTM
     17759,     31785,Highway,USTM
     17760,     31786,Highway,USTM
     17761,     31787,Highway,USTM
     17762,     31788,Highway,USTM
     17763,     31789,Highway,USTM
     17764,     31790,Highway,USTM
     17765,     31791,Highway,USTM
     17766,     31792,Highway,USTM
     17767,     31793,Highway,USTM
     17768,     31794,Highway,USTM
     17769,     31795,Highway,USTM
     17770,     31796,Highway,USTM
     17771,     31797,Highway,USTM
     17772,     31798,Highway,USTM
     17773,     31799,Highway,USTM
     17774,     31800,Highway,USTM
     17775,     31801,Highway,USTM
     17776,     31802,Highway,USTM
     17777,     31803,Highway,USTM
     17778,     31804,Highway,USTM
     17779,     31805,Highway,USTM
     17780,     31806,Highway,USTM
     17781,     31807,Highway,USTM
     17782,     31808,Highway,USTM
     17783,     31809,Highway,USTM
     17784,     31810,Highway,USTM
     17785,     31811,Highway,USTM
     17786,     31812,Highway,USTM
     17787,     31813,Highway,USTM
     17788,     31814,Highway,USTM
     17789,     31815,Highway,USTM
     17790,     31816,Highway,USTM
     17791,     31817,Highway,USTM
     17792,     31818,Highway,USTM
     17793,     31819,Highway,USTM
     17794,     31820,Highway,USTM
     17795,     31821,Highway,USTM
     17796,     31822,Highway,USTM
     17797,     31823,Highway,USTM
     17798,     31824,Highway,USTM
     17799,     31825,Highway,USTM
     17800,     31826,Highway,USTM
     17801,     31827,Highway,USTM
     17802,     31828,Highway,USTM
     17803,     31829,Highway,USTM
     17804,     31830,Highway,USTM
     17805,     31831,Highway,USTM
     17806,     31832,Highway,USTM
     17807,     31833,Highway,USTM
     17808,     31834,Highway,USTM
     17809,     31835,Highway,USTM
     17810,     31836,Highway,USTM
     17811,     31837,Highway,USTM
     17812,     31838,Highway,USTM
     17813,     31839,Highway,USTM
     17814,     31840,Highway,USTM
     17815,     31841,Highway,USTM
     17816,     31842,Highway,USTM
     17817,     31843,Highway,USTM
     17818,     31844,Highway,USTM
     17819,     31845,Highway,USTM
     17820,     31846,Highway,USTM
     17821,     31847,Highway,USTM
     17822,     31848,Highway,USTM
     17823,     31849,Highway,USTM
     17824,     31850,Highway,USTM
     17825,     31851,Highway,USTM
     17826,     31852,Highway,USTM
     17827,     31853,Highway,USTM
     17828,     31854,Highway,USTM
     17829,     31855,Highway,USTM
     17830,     31856,Highway,USTM
     17831,     31857,Highway,USTM
     17832,     31858,Highway,USTM
     17833,     31859,Highway,USTM
     17834,     31860,Highway,USTM
     17835,     31861,Highway,USTM
     17836,     31862,Highway,USTM
     17837,     31863,Highway,USTM
     17838,     31864,Highway,USTM
     17839,     31865,Highway,USTM
     17840,     31866,Highway,USTM
     17841,     31867,Highway,USTM
     17842,     31868,Highway,USTM
     17843,     31869,Highway,USTM
     17844,     31870,Highway,USTM
     17845,     31871,Highway,USTM
     17846,     31872,Highway,USTM
     17847,     31873,Highway,USTM
     17848,     31874,Highway,USTM
     17849,     31875,Highway,USTM
     17850,     31876,Highway,USTM
     17851,     31877,Highway,USTM
     17852,     31878,Highway,USTM
     17853,     31879,Highway,USTM
     17854,     31880,Highway,USTM
     17855,     31881,Highway,USTM
     17856,     31882,Highway,USTM
     17857,     31883,Highway,USTM
     17858,     31884,Highway,USTM
     17859,     31885,Highway,USTM
     17860,     31886,Highway,USTM
     17861,     31887,Highway,USTM
     17862,     31888,Highway,USTM
     17863,     31889,Highway,USTM
     17864,     31890,Highway,USTM
     17865,     31891,Highway,USTM
     17866,     31892,Highway,USTM
     17867,     31893,Highway,USTM
     17868,     31894,Highway,USTM
     17869,     31895,Highway,USTM
     17870,     31896,Highway,USTM
     17871,     31897,Highway,USTM
     17872,     31898,Highway,USTM
     17873,     31899,Highway,USTM
     17874,     31900,Highway,USTM
     17875,     31901,Highway,USTM
     17876,     31902,Highway,USTM
     17877,     31903,Highway,USTM
     17878,     31904,Highway,USTM
     17879,     31905,Highway,USTM
     17880,     31906,Highway,USTM
     17881,     31907,Highway,USTM
     17882,     31908,Highway,USTM
     17883,     31909,Highway,USTM
     17884,     31910,Highway,USTM
     17885,     31911,Highway,USTM
     17886,     31912,Highway,USTM
     17887,     31913,Highway,USTM
     17888,     31914,Highway,USTM
     17889,     31915,Highway,USTM
     17890,     31916,Highway,USTM
     17891,     31917,Highway,USTM
     17892,     31918,Highway,USTM
     17893,     31919,Highway,USTM
     17894,     31920,Highway,USTM
     17895,     31921,Highway,USTM
     17896,     31922,Highway,USTM
     17897,     31923,Highway,USTM
     17898,     31924,Highway,USTM
     17899,     31925,Highway,USTM
     17900,     31926,Highway,USTM
     17901,     31927,Highway,USTM
     17902,     31928,Highway,USTM
     17903,     31929,Highway,USTM
     17904,     31930,Highway,USTM
     17905,     31931,Highway,USTM
     17906,     31932,Highway,USTM
     17907,     31933,Highway,USTM
     17908,     31934,Highway,USTM
     17909,     31935,Highway,USTM
     17910,     31936,Highway,USTM
     17911,     31937,Highway,USTM
     17912,     31938,Highway,USTM
     17913,     31939,Highway,USTM
     17914,     31940,Highway,USTM
     17915,     31941,Highway,USTM
     17916,     31942,Highway,USTM
     17917,     31943,Highway,USTM
     17918,     31944,Highway,USTM
     17919,     31945,Highway,USTM
     17920,     31946,Highway,USTM
     17921,     31947,Highway,USTM
     17922,     31948,Highway,USTM
     17923,     31949,Highway,USTM
     17924,     31950,Highway,USTM
     17925,     31951,Highway,USTM
