ODPair,I,J,NumExt
8964_2946,   8964.00,   2946.00,      3.00
8964_2947,   8964.00,   2947.00,      3.00
8964_2948,   8964.00,   2948.00,      3.00
8964_2949,   8964.00,   2949.00,      3.00
8964_2950,   8964.00,   2950.00,      3.00
8964_2951,   8964.00,   2951.00,      3.00
8964_2952,   8964.00,   2952.00,      3.00
8964_2953,   8964.00,   2953.00,      3.00
8964_2954,   8964.00,   2954.00,      3.00
8964_2955,   8964.00,   2955.00,      3.00
8964_2956,   8964.00,   2956.00,      3.00
8964_2957,   8964.00,   2957.00,      3.00
8964_2958,   8964.00,   2958.00,      3.00
8964_2959,   8964.00,   2959.00,      3.00
8964_2960,   8964.00,   2960.00,      3.00
8964_2961,   8964.00,   2961.00,      3.00
8964_2962,   8964.00,   2962.00,      3.00
8964_2963,   8964.00,   2963.00,      3.00
8964_2964,   8964.00,   2964.00,      3.00
8964_2965,   8964.00,   2965.00,      3.00
8964_2966,   8964.00,   2966.00,      3.00
8964_2967,   8964.00,   2967.00,      3.00
8964_2968,   8964.00,   2968.00,      3.00
8964_2969,   8964.00,   2969.00,      3.00
8964_2970,   8964.00,   2970.00,      3.00
8964_2971,   8964.00,   2971.00,      3.00
8964_2972,   8964.00,   2972.00,      3.00
8964_2973,   8964.00,   2973.00,      3.00
8964_2974,   8964.00,   2974.00,      3.00
8964_2975,   8964.00,   2975.00,      3.00
8964_2976,   8964.00,   2976.00,      3.00
8964_2977,   8964.00,   2977.00,      3.00
8964_2978,   8964.00,   2978.00,      3.00
8964_2979,   8964.00,   2979.00,      3.00
8964_2980,   8964.00,   2980.00,      3.00
8964_2981,   8964.00,   2981.00,      3.00
8964_2982,   8964.00,   2982.00,      3.00
8964_2983,   8964.00,   2983.00,      3.00
8964_2984,   8964.00,   2984.00,      3.00
8964_2985,   8964.00,   2985.00,      3.00
8964_2986,   8964.00,   2986.00,      3.00
8964_2987,   8964.00,   2987.00,      3.00
8964_2988,   8964.00,   2988.00,      3.00
8964_2989,   8964.00,   2989.00,      3.00
8964_2990,   8964.00,   2990.00,      3.00
8964_2991,   8964.00,   2991.00,      3.00
8964_2992,   8964.00,   2992.00,      3.00
8964_2993,   8964.00,   2993.00,      3.00
8964_2994,   8964.00,   2994.00,      3.00
8964_2995,   8964.00,   2995.00,      3.00
8964_2996,   8964.00,   2996.00,      3.00
8964_2997,   8964.00,   2997.00,      3.00
8964_2998,   8964.00,   2998.00,      3.00
8964_2999,   8964.00,   2999.00,      3.00
8964_3000,   8964.00,   3000.00,      3.00
8964_3001,   8964.00,   3001.00,      3.00
8964_3002,   8964.00,   3002.00,      3.00
8964_3003,   8964.00,   3003.00,      3.00
8964_3161,   8964.00,   3161.00,      3.00
8964_3162,   8964.00,   3162.00,      3.00
8964_3250,   8964.00,   3250.00,      3.00
8964_3251,   8964.00,   3251.00,      3.00
8964_3252,   8964.00,   3252.00,      3.00
8964_3253,   8964.00,   3253.00,      3.00
8964_3254,   8964.00,   3254.00,      3.00
8964_3255,   8964.00,   3255.00,      3.00
8964_3256,   8964.00,   3256.00,      3.00
8964_3257,   8964.00,   3257.00,      3.00
8964_3258,   8964.00,   3258.00,      3.00
8964_3259,   8964.00,   3259.00,      3.00
8964_3260,   8964.00,   3260.00,      3.00
8964_3261,   8964.00,   3261.00,      3.00
8964_3262,   8964.00,   3262.00,      3.00
8964_3263,   8964.00,   3263.00,      3.00
8964_3264,   8964.00,   3264.00,      3.00
8964_3265,   8964.00,   3265.00,      3.00
8964_3266,   8964.00,   3266.00,      3.00
8964_3267,   8964.00,   3267.00,      3.00
8964_3268,   8964.00,   3268.00,      3.00
8964_3269,   8964.00,   3269.00,      3.00
8964_3270,   8964.00,   3270.00,      3.00
8964_3271,   8964.00,   3271.00,      3.00
8964_3272,   8964.00,   3272.00,      3.00
8964_3273,   8964.00,   3273.00,      3.00
8964_3274,   8964.00,   3274.00,      3.00
8964_3275,   8964.00,   3275.00,      3.00
8964_3276,   8964.00,   3276.00,      3.00
8964_3277,   8964.00,   3277.00,      3.00
8964_3278,   8964.00,   3278.00,      3.00
8964_3279,   8964.00,   3279.00,      3.00
8964_3280,   8964.00,   3280.00,      3.00
8964_3281,   8964.00,   3281.00,      3.00
8964_3282,   8964.00,   3282.00,      3.00
8964_3283,   8964.00,   3283.00,      3.00
8964_3284,   8964.00,   3284.00,      3.00
8964_3285,   8964.00,   3285.00,      3.00
8964_3286,   8964.00,   3286.00,      3.00
8964_3287,   8964.00,   3287.00,      3.00
8964_3288,   8964.00,   3288.00,      3.00
8964_3289,   8964.00,   3289.00,      3.00
8964_3290,   8964.00,   3290.00,      3.00
8964_3291,   8964.00,   3291.00,      3.00
8964_3292,   8964.00,   3292.00,      3.00
8964_3293,   8964.00,   3293.00,      3.00
8964_3294,   8964.00,   3294.00,      3.00
8964_3295,   8964.00,   3295.00,      3.00
8964_3296,   8964.00,   3296.00,      3.00
8964_3297,   8964.00,   3297.00,      3.00
8964_3298,   8964.00,   3298.00,      3.00
8964_3299,   8964.00,   3299.00,      3.00
8964_3300,   8964.00,   3300.00,      3.00
8964_3301,   8964.00,   3301.00,      3.00
8964_3302,   8964.00,   3302.00,      3.00
8964_3303,   8964.00,   3303.00,      3.00
8964_3304,   8964.00,   3304.00,      3.00
8964_3305,   8964.00,   3305.00,      3.00
8964_3306,   8964.00,   3306.00,      3.00
8964_3307,   8964.00,   3307.00,      3.00
8964_3308,   8964.00,   3308.00,      3.00
8964_3309,   8964.00,   3309.00,      3.00
8964_3310,   8964.00,   3310.00,      3.00
8964_3311,   8964.00,   3311.00,      3.00
8964_3312,   8964.00,   3312.00,      3.00
8964_3313,   8964.00,   3313.00,      3.00
8964_3314,   8964.00,   3314.00,      3.00
8964_3315,   8964.00,   3315.00,      3.00
8964_3316,   8964.00,   3316.00,      3.00
8964_3317,   8964.00,   3317.00,      3.00
8964_3318,   8964.00,   3318.00,      3.00
8964_3319,   8964.00,   3319.00,      3.00
8964_3320,   8964.00,   3320.00,      3.00
8964_3321,   8964.00,   3321.00,      3.00
8964_3322,   8964.00,   3322.00,      3.00
8964_3323,   8964.00,   3323.00,      3.00
8964_3324,   8964.00,   3324.00,      3.00
8964_3325,   8964.00,   3325.00,      3.00
8964_3326,   8964.00,   3326.00,      3.00
8964_3327,   8964.00,   3327.00,      3.00
8964_3328,   8964.00,   3328.00,      3.00
8964_3329,   8964.00,   3329.00,      3.00
8964_3330,   8964.00,   3330.00,      3.00
8964_3331,   8964.00,   3331.00,      3.00
8964_3332,   8964.00,   3332.00,      3.00
8964_3333,   8964.00,   3333.00,      3.00
8964_3334,   8964.00,   3334.00,      3.00
8964_3335,   8964.00,   3335.00,      3.00
8964_3336,   8964.00,   3336.00,      3.00
8964_3337,   8964.00,   3337.00,      3.00
8964_3338,   8964.00,   3338.00,      3.00
8964_3339,   8964.00,   3339.00,      3.00
8964_3340,   8964.00,   3340.00,      3.00
8964_3341,   8964.00,   3341.00,      3.00
8964_3342,   8964.00,   3342.00,      3.00
8964_3343,   8964.00,   3343.00,      3.00
8964_3344,   8964.00,   3344.00,      3.00
8964_3345,   8964.00,   3345.00,      3.00
8964_3346,   8964.00,   3346.00,      3.00
8964_3347,   8964.00,   3347.00,      3.00
8964_3348,   8964.00,   3348.00,      3.00
8964_3349,   8964.00,   3349.00,      3.00
8964_3350,   8964.00,   3350.00,      3.00
8964_3351,   8964.00,   3351.00,      3.00
8964_3352,   8964.00,   3352.00,      3.00
8964_3353,   8964.00,   3353.00,      3.00
8964_3354,   8964.00,   3354.00,      3.00
8964_3355,   8964.00,   3355.00,      3.00
8964_3356,   8964.00,   3356.00,      3.00
8964_3357,   8964.00,   3357.00,      3.00
8964_3358,   8964.00,   3358.00,      3.00
8964_3359,   8964.00,   3359.00,      3.00
8964_3360,   8964.00,   3360.00,      3.00
8964_3361,   8964.00,   3361.00,      3.00
8964_3362,   8964.00,   3362.00,      3.00
8964_3363,   8964.00,   3363.00,      3.00
8964_3364,   8964.00,   3364.00,      3.00
8964_3365,   8964.00,   3365.00,      3.00
8964_3366,   8964.00,   3366.00,      3.00
8964_3367,   8964.00,   3367.00,      3.00
8964_3368,   8964.00,   3368.00,      3.00
8964_3369,   8964.00,   3369.00,      3.00
8964_3370,   8964.00,   3370.00,      3.00
8964_3371,   8964.00,   3371.00,      3.00
8964_3372,   8964.00,   3372.00,      3.00
8964_3373,   8964.00,   3373.00,      3.00
8964_3374,   8964.00,   3374.00,      3.00
8964_3375,   8964.00,   3375.00,      3.00
8964_3376,   8964.00,   3376.00,      3.00
8964_3377,   8964.00,   3377.00,      3.00
8964_3378,   8964.00,   3378.00,      3.00
8964_3379,   8964.00,   3379.00,      3.00
8964_3380,   8964.00,   3380.00,      3.00
8964_3381,   8964.00,   3381.00,      3.00
8964_3382,   8964.00,   3382.00,      3.00
8964_3383,   8964.00,   3383.00,      3.00
8964_3384,   8964.00,   3384.00,      3.00
8964_3385,   8964.00,   3385.00,      3.00
8964_3386,   8964.00,   3386.00,      3.00
8964_3387,   8964.00,   3387.00,      3.00
8964_3388,   8964.00,   3388.00,      3.00
8964_3389,   8964.00,   3389.00,      3.00
8964_3390,   8964.00,   3390.00,      3.00
8964_3391,   8964.00,   3391.00,      3.00
8964_3392,   8964.00,   3392.00,      3.00
8964_3393,   8964.00,   3393.00,      3.00
8964_3394,   8964.00,   3394.00,      3.00
8964_3395,   8964.00,   3395.00,      3.00
8964_3396,   8964.00,   3396.00,      3.00
8964_3397,   8964.00,   3397.00,      3.00
8964_3398,   8964.00,   3398.00,      3.00
8964_3399,   8964.00,   3399.00,      3.00
8964_3400,   8964.00,   3400.00,      3.00
8964_3401,   8964.00,   3401.00,      3.00
8964_3402,   8964.00,   3402.00,      3.00
8964_3403,   8964.00,   3403.00,      3.00
8964_3404,   8964.00,   3404.00,      3.00
8964_3405,   8964.00,   3405.00,      3.00
8964_3406,   8964.00,   3406.00,      3.00
8964_3407,   8964.00,   3407.00,      3.00
8964_3408,   8964.00,   3408.00,      3.00
8964_3409,   8964.00,   3409.00,      3.00
8964_3410,   8964.00,   3410.00,      3.00
8964_3411,   8964.00,   3411.00,      3.00
8964_3412,   8964.00,   3412.00,      3.00
8964_3413,   8964.00,   3413.00,      3.00
8964_3414,   8964.00,   3414.00,      3.00
8964_3415,   8964.00,   3415.00,      3.00
8964_3416,   8964.00,   3416.00,      3.00
8964_3417,   8964.00,   3417.00,      3.00
8964_3418,   8964.00,   3418.00,      3.00
8964_3419,   8964.00,   3419.00,      3.00
8964_3420,   8964.00,   3420.00,      3.00
8964_3421,   8964.00,   3421.00,      3.00
8964_3422,   8964.00,   3422.00,      3.00
8964_3423,   8964.00,   3423.00,      3.00
8964_3424,   8964.00,   3424.00,      3.00
8964_3425,   8964.00,   3425.00,      3.00
8964_3426,   8964.00,   3426.00,      3.00
8964_3427,   8964.00,   3427.00,      3.00
8964_3428,   8964.00,   3428.00,      3.00
8964_3429,   8964.00,   3429.00,      3.00
8964_3430,   8964.00,   3430.00,      3.00
8964_3431,   8964.00,   3431.00,      3.00
8964_3432,   8964.00,   3432.00,      3.00
8964_3433,   8964.00,   3433.00,      3.00
8964_3434,   8964.00,   3434.00,      3.00
8964_3435,   8964.00,   3435.00,      3.00
8964_3436,   8964.00,   3436.00,      3.00
8964_3437,   8964.00,   3437.00,      3.00
8964_3438,   8964.00,   3438.00,      3.00
8964_3439,   8964.00,   3439.00,      3.00
8964_3440,   8964.00,   3440.00,      3.00
8964_3441,   8964.00,   3441.00,      3.00
8964_3442,   8964.00,   3442.00,      3.00
8964_3443,   8964.00,   3443.00,      3.00
8964_3444,   8964.00,   3444.00,      3.00
8964_3445,   8964.00,   3445.00,      3.00
8964_3446,   8964.00,   3446.00,      3.00
8964_3447,   8964.00,   3447.00,      3.00
8964_3448,   8964.00,   3448.00,      3.00
8964_3449,   8964.00,   3449.00,      3.00
8964_3450,   8964.00,   3450.00,      3.00
8964_3451,   8964.00,   3451.00,      3.00
8964_3452,   8964.00,   3452.00,      3.00
8964_3453,   8964.00,   3453.00,      3.00
8964_3454,   8964.00,   3454.00,      3.00
8964_3455,   8964.00,   3455.00,      3.00
8964_3456,   8964.00,   3456.00,      3.00
8964_3457,   8964.00,   3457.00,      3.00
8964_3458,   8964.00,   3458.00,      3.00
8964_3459,   8964.00,   3459.00,      3.00
8964_3460,   8964.00,   3460.00,      3.00
8964_3461,   8964.00,   3461.00,      3.00
8964_3462,   8964.00,   3462.00,      3.00
8964_3463,   8964.00,   3463.00,      3.00
8964_3464,   8964.00,   3464.00,      3.00
8964_3465,   8964.00,   3465.00,      3.00
8964_3466,   8964.00,   3466.00,      3.00
8964_3467,   8964.00,   3467.00,      3.00
8964_3468,   8964.00,   3468.00,      3.00
8964_3469,   8964.00,   3469.00,      3.00
8964_3470,   8964.00,   3470.00,      3.00
8964_3471,   8964.00,   3471.00,      3.00
8964_3472,   8964.00,   3472.00,      3.00
8964_3473,   8964.00,   3473.00,      3.00
8964_3558,   8964.00,   3558.00,      3.00
8964_3559,   8964.00,   3559.00,      3.00
8964_3560,   8964.00,   3560.00,      3.00
8964_3561,   8964.00,   3561.00,      3.00
8964_3562,   8964.00,   3562.00,      3.00
8964_3563,   8964.00,   3563.00,      3.00
8964_3564,   8964.00,   3564.00,      3.00
8964_3565,   8964.00,   3565.00,      3.00
8964_3567,   8964.00,   3567.00,      3.00
8964_3568,   8964.00,   3568.00,      3.00
8964_3569,   8964.00,   3569.00,      3.00
8964_4232,   8964.00,   4232.00,      3.00
8964_4233,   8964.00,   4233.00,      3.00
8964_4235,   8964.00,   4235.00,      3.00
8964_4236,   8964.00,   4236.00,      3.00
8964_4243,   8964.00,   4243.00,      3.00
8964_4244,   8964.00,   4244.00,      3.00
8964_4245,   8964.00,   4245.00,      3.00
8964_4246,   8964.00,   4246.00,      3.00
8964_4247,   8964.00,   4247.00,      3.00
8964_4248,   8964.00,   4248.00,      3.00
8964_4249,   8964.00,   4249.00,      3.00
8964_4250,   8964.00,   4250.00,      3.00
8964_4251,   8964.00,   4251.00,      3.00
8964_4252,   8964.00,   4252.00,      3.00
8964_4253,   8964.00,   4253.00,      3.00
8964_4254,   8964.00,   4254.00,      3.00
8964_4255,   8964.00,   4255.00,      3.00
8964_4256,   8964.00,   4256.00,      3.00
8964_4257,   8964.00,   4257.00,      3.00
8964_4258,   8964.00,   4258.00,      3.00
8964_4259,   8964.00,   4259.00,      3.00
8964_4260,   8964.00,   4260.00,      3.00
8964_4261,   8964.00,   4261.00,      3.00
8964_4262,   8964.00,   4262.00,      3.00
8964_4263,   8964.00,   4263.00,      3.00
8964_4264,   8964.00,   4264.00,      3.00
8964_4265,   8964.00,   4265.00,      3.00
8964_4266,   8964.00,   4266.00,      3.00
8964_4267,   8964.00,   4267.00,      3.00
8964_4268,   8964.00,   4268.00,      3.00
8964_4269,   8964.00,   4269.00,      3.00
8964_4270,   8964.00,   4270.00,      3.00
8964_4271,   8964.00,   4271.00,      3.00
8964_4272,   8964.00,   4272.00,      3.00
8964_4273,   8964.00,   4273.00,      3.00
8964_4274,   8964.00,   4274.00,      3.00
8964_4275,   8964.00,   4275.00,      3.00
8964_4276,   8964.00,   4276.00,      3.00
8964_4277,   8964.00,   4277.00,      3.00
8964_4278,   8964.00,   4278.00,      3.00
8964_4279,   8964.00,   4279.00,      3.00
8964_4280,   8964.00,   4280.00,      3.00
8964_4281,   8964.00,   4281.00,      3.00
8964_4282,   8964.00,   4282.00,      3.00
8964_4283,   8964.00,   4283.00,      3.00
8964_4284,   8964.00,   4284.00,      3.00
8964_4285,   8964.00,   4285.00,      3.00
8964_4286,   8964.00,   4286.00,      3.00
8964_4287,   8964.00,   4287.00,      3.00
8964_4288,   8964.00,   4288.00,      3.00
8964_4289,   8964.00,   4289.00,      3.00
8964_4290,   8964.00,   4290.00,      3.00
8964_4291,   8964.00,   4291.00,      3.00
8964_4292,   8964.00,   4292.00,      3.00
8964_4293,   8964.00,   4293.00,      3.00
8964_4295,   8964.00,   4295.00,      3.00
8964_4296,   8964.00,   4296.00,      3.00
8964_4356,   8964.00,   4356.00,      3.00
8964_4357,   8964.00,   4357.00,      3.00
8964_4358,   8964.00,   4358.00,      3.00
8964_4360,   8964.00,   4360.00,      3.00
8964_4363,   8964.00,   4363.00,      3.00
8964_4364,   8964.00,   4364.00,      3.00
8964_4365,   8964.00,   4365.00,      3.00
8964_4368,   8964.00,   4368.00,      3.00
8964_4369,   8964.00,   4369.00,      3.00
8964_4370,   8964.00,   4370.00,      3.00
8964_4371,   8964.00,   4371.00,      3.00
8964_4372,   8964.00,   4372.00,      3.00
8964_4373,   8964.00,   4373.00,      3.00
8964_4374,   8964.00,   4374.00,      3.00
8964_4375,   8964.00,   4375.00,      3.00
8964_4376,   8964.00,   4376.00,      3.00
8964_4377,   8964.00,   4377.00,      3.00
8964_4378,   8964.00,   4378.00,      3.00
8964_4379,   8964.00,   4379.00,      3.00
8964_4380,   8964.00,   4380.00,      3.00
8964_4381,   8964.00,   4381.00,      3.00
8964_4382,   8964.00,   4382.00,      3.00
8964_4383,   8964.00,   4383.00,      3.00
8964_4384,   8964.00,   4384.00,      3.00
8964_4385,   8964.00,   4385.00,      3.00
8964_4386,   8964.00,   4386.00,      3.00
8964_4387,   8964.00,   4387.00,      3.00
8964_4388,   8964.00,   4388.00,      3.00
8964_4389,   8964.00,   4389.00,      3.00
8964_4390,   8964.00,   4390.00,      3.00
8964_4394,   8964.00,   4394.00,      3.00
8964_4395,   8964.00,   4395.00,      3.00
8964_4396,   8964.00,   4396.00,      3.00
8964_4397,   8964.00,   4397.00,      3.00
8964_4399,   8964.00,   4399.00,      3.00
8964_4400,   8964.00,   4400.00,      3.00
8964_4401,   8964.00,   4401.00,      3.00
8964_4402,   8964.00,   4402.00,      3.00
8964_4403,   8964.00,   4403.00,      3.00
8964_4404,   8964.00,   4404.00,      3.00
8964_4405,   8964.00,   4405.00,      3.00
8964_4406,   8964.00,   4406.00,      3.00
8964_4407,   8964.00,   4407.00,      3.00
8964_4408,   8964.00,   4408.00,      3.00
8964_4409,   8964.00,   4409.00,      3.00
8964_4410,   8964.00,   4410.00,      3.00
8964_4411,   8964.00,   4411.00,      3.00
8964_4412,   8964.00,   4412.00,      3.00
8964_4414,   8964.00,   4414.00,      3.00
8964_4415,   8964.00,   4415.00,      3.00
8964_4435,   8964.00,   4435.00,      3.00
8964_4436,   8964.00,   4436.00,      3.00
8964_4437,   8964.00,   4437.00,      3.00
8964_4438,   8964.00,   4438.00,      3.00
8964_4439,   8964.00,   4439.00,      3.00
8964_4440,   8964.00,   4440.00,      3.00
8964_4441,   8964.00,   4441.00,      3.00
8964_4443,   8964.00,   4443.00,      3.00
8964_4457,   8964.00,   4457.00,      3.00
8964_4459,   8964.00,   4459.00,      3.00
8964_4460,   8964.00,   4460.00,      3.00
8964_4461,   8964.00,   4461.00,      3.00
8964_4462,   8964.00,   4462.00,      3.00
8964_4463,   8964.00,   4463.00,      3.00
8964_4464,   8964.00,   4464.00,      3.00
8964_4465,   8964.00,   4465.00,      3.00
8964_4466,   8964.00,   4466.00,      3.00
8964_4467,   8964.00,   4467.00,      3.00
8964_4479,   8964.00,   4479.00,      3.00
8964_4484,   8964.00,   4484.00,      3.00
8964_4485,   8964.00,   4485.00,      3.00
8964_4486,   8964.00,   4486.00,      3.00
8964_4487,   8964.00,   4487.00,      3.00
8964_4488,   8964.00,   4488.00,      3.00
8964_4489,   8964.00,   4489.00,      3.00
8964_4490,   8964.00,   4490.00,      3.00
8964_4491,   8964.00,   4491.00,      3.00
8964_4492,   8964.00,   4492.00,      3.00
8964_4493,   8964.00,   4493.00,      3.00
8964_4494,   8964.00,   4494.00,      3.00
8964_4496,   8964.00,   4496.00,      3.00
8964_4499,   8964.00,   4499.00,      3.00
8964_4501,   8964.00,   4501.00,      3.00
8964_4502,   8964.00,   4502.00,      3.00
8964_4503,   8964.00,   4503.00,      3.00
8964_4504,   8964.00,   4504.00,      3.00
8964_4505,   8964.00,   4505.00,      3.00
